"TIME","cuadrada","triangular","RV1(3)","wtf?","wtf?"
0.4430230796,10.4707,1.61531,3.679e-008,-0.823306,-0.823306
0.4433253141,10.4708,-1.02177,3.67898e-008,-0.874189,-0.874189
0.4434008727,10.4708,-1.68104,3.67898e-008,-0.762609,-0.762609
0.44355199,10.4701,-2.99959,3.67897e-008,-0.442728,-0.442728
0.4435897693,10.47,-3.32922,3.55453e-008,-0.336661,-0.336661
0.4436357504,10.4616,-3.72976,2.57878e-008,-0.198061,-0.198061
0.4436825882,10.4366,-4.13776,9.80171e-009,-0.0432509,-0.0432509
0.443688758,10.4287,-4.1915,7.37845e-009,-0.02169,-0.02169
0.4437010976,10.3969,-4.29852,2.28876e-009,0.0220596,0.0220596
0.4437017896,10.3928,-4.30452,1.98552e-009,0.02454,0.02454
0.4437031737,10.3814,-4.31652,1.3433e-009,0.0295105,0.0295105
0.4437035198,10.3772,-4.31953,1.17117e-009,0.0307531,0.0307531
0.4437042118,10.3642,-4.32553,8.05251e-010,0.033245,0.033245
0.4437043444,10.3617,-4.32668,7.30526e-010,0.0337225,0.0337225
0.4437046096,10.3524,-4.32898,5.7508e-010,0.0346774,0.0346774
0.4437046759,10.35,-4.32955,5.34362e-010,0.0349162,0.0349162
0.4437048085,10.3428,-4.3307,4.50954e-010,0.0353937,0.0353937
0.4437050161,10.3226,-4.3325,3.11064e-010,0.0361412,0.0361412
0.4437051357,10.2937,-4.33377,2.32248e-010,0.0365719,0.0365719
0.4437052428,10.2164,-4.3349,1.977e-010,0.0369578,0.0369578
0.4437053683,9.99162,-4.33716,2.02777e-010,0.0374099,0.0374099
0.4437054864,9.55028,-4.33929,2.17545e-010,0.0378354,0.0378354
0.4437056441,8.30204,-4.34385,2.67708e-010,0.0384042,0.0384042
0.443705737,7.26166,-4.34654,3.22426e-010,0.038739,0.038739
0.4437058575,5.77112,-4.34812,4.07209e-010,0.039179,0.039179
0.443705988,4.10256,-4.34846,5.01774e-010,0.0396554,0.0396554
0.4437061188,2.413,-4.34881,5.97651e-010,0.0401294,0.0401294
0.4437062943,0.137707,-4.34927,7.26668e-010,0.0407649,0.0407649
0.4437065354,-3.00163,-4.34916,9.04582e-010,0.0416379,0.0416379
0.4437070175,-9.3243,-4.34702,1.26273e-009,0.0433838,0.0433838
0.4437071967,-10.3986,-4.34019,-9.18577e-010,0.0440413,0.0440413
0.4437073614,-10.4233,-4.3339,-4.5138e-009,0.0446366,0.0446366
0.4437074223,-10.4279,-4.33383,-5.7687e-009,0.0448497,0.0448497
0.4437074876,-10.4327,-4.33375,-7.06529e-009,0.0450785,0.0450785
0.443707528,-10.4347,-4.33371,-7.83862e-009,0.0452246,0.0452246
0.443707596,-10.4379,-4.33311,-9.09882e-009,0.0454711,0.0454711
0.4437076574,-10.4409,-4.33258,-1.01901e-008,0.0456937,0.0456937
0.4437077443,-10.4437,-4.33182,-1.16593e-008,0.0460084,0.0460084
0.4437078444,-10.447,-4.33095,-1.3253e-008,0.0463689,0.0463689
0.4437079985,-10.4501,-4.3296,-1.5511e-008,0.0469238,0.0469238
0.4437083066,-10.4562,-4.32691,-1.94082e-008,0.0480336,0.0480336
0.4437086286,-10.4591,-4.3241,-2.27263e-008,0.0491931,0.0491931
0.4437092726,-10.4649,-4.31848,-2.76395e-008,0.0515058,0.0515058
0.4437105605,-10.4698,-4.30724,-3.32212e-008,0.0561312,0.0561312
0.4437122357,-10.4708,-4.29262,-3.60897e-008,0.062124,0.062124
0.443714408,-10.4721,-4.27366,-3.69537e-008,0.0698636,0.0698636
0.4437172284,-10.472,-4.24905,-3.68552e-008,0.0798588,0.0798588
0.443721345,-10.472,-4.21313,-3.65702e-008,0.0943384,0.0943384
0.4437283778,-10.4719,-4.15176,-3.64219e-008,0.118777,0.118777
0.4437424434,-10.4718,-4.02903,-3.64167e-008,0.166523,0.166523
0.4437705746,-10.4716,-3.78356,-3.64368e-008,0.257507,0.257507
0.4438268369,-10.4715,-3.29262,-3.6441e-008,0.421503,0.421503
0.4439393616,-10.4714,-2.31075,-3.64495e-008,0.678144,0.678144
0.444164411,-10.4713,-0.347004,-3.64663e-008,0.910254,0.910254
0.4444672171,-10.471,2.29515,-3.6489e-008,0.643758,0.643758
0.4445429186,-10.471,2.95568,-3.64947e-008,0.453896,0.453896
0.4446231985,-10.4638,3.65559,-2.76443e-008,0.222853,0.222853
0.4446351403,-10.4595,3.75971,-2.43385e-008,0.185221,0.185221
0.4446590239,-10.4508,3.96793,-1.65475e-008,0.107582,0.107582
0.4446649948,-10.4465,4.01999,-1.44017e-008,0.0875299,0.0875299
0.4446769365,-10.4378,4.12385,-9.98461e-009,0.0468349,0.0468349
0.444679922,-10.4342,4.14982,-8.84646e-009,0.0365011,0.0365011
0.4446858929,-10.427,4.20175,-6.53141e-009,0.0156861,0.0156861
0.4446978347,-10.392,4.30532,-1.54796e-009,-0.02665,-0.02665
0.444698497,-10.3871,4.31107,-1.2481e-009,-0.0290301,-0.0290301
0.4446998218,-10.3708,4.32256,-5.96952e-010,-0.0337901,-0.0337901
0.4446999482,-10.3692,4.32365,-5.30622e-010,-0.0342445,-0.0342445
0.4447002012,-10.3638,4.32585,-3.94316e-010,-0.0351557,-0.0351557
0.444700707,-10.3447,4.33024,-8.9911e-011,-0.0369779,-0.0369779
0.4447007651,-10.3401,4.33074,-5.24832e-011,-0.0371871,-0.0371871
0.4447008813,-10.3311,4.33175,2.3661e-011,-0.0376056,-0.0376056
0.4447010016,-10.3135,4.33279,1.04447e-010,-0.0380389,-0.0380389
0.444701102,-10.2805,4.33391,1.63625e-010,-0.0384006,-0.0384006
0.4447011953,-10.2018,4.33495,1.83596e-010,-0.0387368,-0.0387368
0.4447013084,-10.0006,4.33701,1.79265e-010,-0.0391443,-0.0391443
0.4447014353,-9.52211,4.33932,1.67569e-010,-0.0396003,-0.0396003
0.4447015811,-8.37772,4.34358,1.47507e-010,-0.0401244,-0.0401244
0.4447016728,-7.3639,4.34627,1.41042e-010,-0.0404585,-0.0404585
0.4447017958,-5.85499,4.34795,1.4169e-010,-0.0409068,-0.0409068
0.4447019193,-4.28695,4.34827,1.41748e-010,-0.0413574,-0.0413574
0.4447020482,-2.64047,4.3486,1.41778e-010,-0.0418238,-0.0418238
0.4447022191,-0.452083,4.34904,1.41774e-010,-0.0424429,-0.0424429
0.4447024468,2.46356,4.34899,1.41769e-010,-0.0432672,-0.0432672
0.444702902,8.29637,4.34718,1.41759e-010,-0.0449158,-0.0449158
0.444703157,10.3957,4.34152,2.11863e-009,-0.0458426,-0.0458426
0.4447033947,10.4278,4.33267,7.04483e-009,-0.0467064,-0.0467064
0.4447034725,10.4321,4.33286,8.53254e-009,-0.0469798,-0.0469798
0.4447035465,10.4361,4.33303,9.88336e-009,-0.0472399,-0.0472399
0.4447035941,10.4387,4.33262,1.07185e-008,-0.0474126,-0.0474126
0.4447036654,10.441,4.332,1.19216e-008,-0.0476713,-0.0476713
0.4447037481,10.4438,4.33129,1.32505e-008,-0.0479718,-0.0479718
0.4447038512,10.4472,4.33039,1.48082e-008,-0.0483429,-0.0483429
0.4447039562,10.4493,4.32948,1.62894e-008,-0.0487207,-0.0487207
0.4447041661,10.4536,4.32766,1.89654e-008,-0.0494765,-0.0494765
0.4447044779,10.4571,4.32496,2.2327e-008,-0.0505988,-0.0505988
0.4447049335,10.4621,4.32101,2.61739e-008,-0.0522388,-0.0522388
0.4447058448,10.4669,4.31312,3.1261e-008,-0.0555123,-0.0555123
0.4447075998,10.4708,4.2978,3.58277e-008,-0.0617994,-0.0617994
0.4447093836,10.4708,4.28224,3.71222e-008,-0.0681651,-0.0681651
0.444712138,10.4708,4.25821,3.7298e-008,-0.0779472,-0.0779472
0.4447154018,10.4708,4.22973,3.70313e-008,-0.0894636,-0.0894636
0.4447213392,10.4708,4.17792,3.68048e-008,-0.110205,-0.110205
0.4447324933,10.4708,4.0806,3.67618e-008,-0.148445,-0.148445
0.4447548014,10.4708,3.88595,3.67834e-008,-0.222087,-0.222087
0.4447958599,10.4708,3.52771,3.67902e-008,-0.347762,-0.347762
0.444877977,10.4708,2.81121,3.67902e-008,-0.560976,-0.560976
0.4450422111,10.4708,1.37821,3.679e-008,-0.836509,-0.836509
0.4453706794,10.4708,-1.48778,3.67898e-008,-0.796967,-0.796967
0.4454527964,10.4708,-2.20422,3.67897e-008,-0.6409,-0.6409
0.4455918385,10.4688,-3.41731,3.40266e-008,-0.293318,-0.293318
0.4456501229,10.4533,-3.92495,1.86069e-008,-0.112436,-0.112436
0.4456583205,10.4488,-3.99635,1.57372e-008,-0.0850687,-0.0850687
0.4456747158,10.4362,-4.13915,9.69951e-009,-0.0292192,-0.0292192
0.4456788146,10.4313,-4.17485,8.11941e-009,-0.0149552,-0.0149552
0.4456870123,10.4177,-4.24598,4.8731e-009,0.0138504,0.0138504
0.4456890617,10.4126,-4.26376,4.03297e-009,0.021127,0.021127
0.4456931605,10.3968,-4.29932,2.27776e-009,0.0357493,0.0357493
0.4456941852,10.3902,-4.30821,1.80918e-009,0.0394236,0.0394236
0.4456962346,10.3624,-4.326,7.44762e-010,0.0467909,0.0467909
0.4456964447,10.3559,-4.32782,6.22649e-010,0.0475461,0.0475461
0.4456968649,10.3297,-4.33146,3.48613e-010,0.0490592,0.0490592
0.4456969348,10.3202,-4.33207,3.00785e-010,0.0493107,0.0493107
0.4456970744,10.2781,-4.3336,2.15056e-010,0.0498137,0.0498137
0.4456971678,10.1949,-4.33462,1.97223e-010,0.0501497,0.0501497
0.4456972838,9.97838,-4.33679,2.03165e-010,0.0505674,0.0505674
0.4456974138,9.45463,-4.33922,2.20886e-010,0.0510355,0.0510355
0.4456975586,8.2629,-4.34346,2.69465e-010,0.0515577,0.0515577
0.4456976473,7.26256,-4.34605,3.22308e-010,0.0518774,0.0518774
0.4456977668,5.78089,-4.34762,4.06588e-010,0.0523138,0.0523138
0.4456978946,4.14536,-4.34796,4.99283e-010,0.0527804,0.0527804
0.4456980242,2.47194,-4.3483,5.9424e-010,0.0532495,0.0532495
0.445698197,0.23191,-4.34876,7.21259e-010,0.0538749,0.0538749
0.4456984365,-2.88604,-4.34867,8.97964e-010,0.0547416,0.0547416
0.4456989154,-9.16526,-4.3466,1.25366e-009,0.0564751,0.0564751
0.4456990998,-10.397,-4.34001,-7.60069e-010,0.0571457,0.0571457
0.4456993052,-10.4263,-4.33266,-5.20291e-009,0.0578927,0.0578927
0.4456993715,-10.4303,-4.33274,-6.5383e-009,0.0581248,0.0581248
0.4456994401,-10.4346,-4.33281,-7.86591e-009,0.0583654,0.0583654
0.4456994836,-10.4372,-4.33286,-8.67613e-009,0.0585228,0.0585228
0.4456995506,-10.4397,-4.33228,-9.88317e-009,0.0587658,0.0587658
0.445699622,-10.4424,-4.33165,-1.11109e-008,0.0590244,0.0590244
0.4456997111,-10.4457,-4.33088,-1.25643e-008,0.059347,0.059347
0.445699809,-10.4481,-4.33002,-1.40677e-008,0.0596994,0.0596994
0.4456999817,-10.4522,-4.32851,-1.64954e-008,0.0603208,0.0603208
0.445700327,-10.4568,-4.3255,-2.06149e-008,0.0615636,0.0615636
0.4457006556,-10.4611,-4.32263,-2.37605e-008,0.0627464,0.0627464
0.4457013129,-10.4655,-4.31689,-2.83866e-008,0.065105,0.065105
0.4457026275,-10.47,-4.3054,-3.35831e-008,0.0698224,0.0698224
0.4457043573,-10.4709,-4.29029,-3.62194e-008,0.0760054,0.0760054
0.445706601,-10.4721,-4.2707,-3.69567e-008,0.0839913,0.0839913
0.445709545,-10.472,-4.24501,-3.68228e-008,0.0944115,0.0944115
0.4457138784,-10.472,-4.2072,-3.65473e-008,0.109629,0.109629
0.4457214687,-10.4719,-4.14097,-3.64173e-008,0.135939,0.135939
0.4457366491,-10.4718,-4.0085,-3.64196e-008,0.187244,0.187244
0.44576701,-10.4716,-3.74358,-3.64379e-008,0.284601,0.284601
0.4458277318,-10.4715,-3.21373,-3.64424e-008,0.458396,0.458396
0.4459491753,-10.4714,-2.15404,-3.64514e-008,0.722977,0.722977
0.4461920624,-10.4712,-0.0346455,-3.64693e-008,0.925409,0.925409
0.4463844929,-10.4711,1.64441,-3.64835e-008,0.781333,0.781333
0.4464326005,-10.4711,2.06418,-3.64871e-008,0.695254,0.695254
0.4465288157,-10.471,2.90371,-3.64942e-008,0.483932,0.483932
0.4465528695,-10.471,3.11359,-3.6496e-008,0.420519,0.420519
0.4466009771,-10.4669,3.53292,-3.12209e-008,0.283995,0.283995
0.4466513741,-10.4505,3.97222,-1.64123e-008,0.124822,0.124822
0.4466630535,-10.443,4.07402,-1.21322e-008,0.0850762,0.0850762
0.4466864122,-10.4077,4.2768,-2.99954e-009,0.00333063,0.00333063
0.4466871421,-10.4048,4.28314,-2.69716e-009,0.000725449,0.000725449
0.446688602,-10.3989,4.29581,-2.07512e-009,-0.0044937,-0.0044937
0.4466915219,-10.3742,4.32116,-6.82536e-010,-0.0149741,-0.0149741
0.4466917169,-10.3703,4.32285,-5.81398e-010,-0.0156765,-0.0156765
0.4466921068,-10.3627,4.32624,-3.70518e-010,-0.0170812,-0.0170812
0.4466922043,-10.3596,4.32708,-3.15139e-010,-0.0174324,-0.0174324
0.4466923993,-10.3534,4.32877,-2.01092e-010,-0.0181348,-0.0181348
0.4466926945,-10.3362,4.33134,-1.23255e-011,-0.0191994,-0.0191994
0.4466927403,-10.3319,4.33173,1.83547e-011,-0.0193644,-0.0193644
0.4466928318,-10.3203,4.33253,7.95379e-011,-0.0196945,-0.0196945
0.4466929313,-10.297,4.33355,1.43244e-010,-0.0200532,-0.0200532
0.4466930209,-10.2466,4.33447,1.79682e-010,-0.0203761,-0.0203761
0.4466931267,-10.1083,4.33613,1.82105e-010,-0.0207571,-0.0207571
0.4466932376,-9.82235,4.33788,1.74715e-010,-0.0211564,-0.0211564
0.4466933711,-9.10083,4.34163,1.58622e-010,-0.0216369,-0.0216369
0.4466935095,-7.77351,4.34551,1.42378e-010,-0.022135,-0.022135
0.4466936065,-6.62375,4.34741,1.41623e-010,-0.0224899,-0.0224899
0.4466937175,-5.23038,4.34799,1.41431e-010,-0.0228962,-0.0228962
0.446693872,-3.26305,4.3488,1.41766e-010,-0.023456,-0.023456
0.4466940247,-1.30906,4.34898,1.41771e-010,-0.0240097,-0.0240097
0.4466942193,1.18151,4.3492,1.41778e-010,-0.0247146,-0.0247146
0.4466946083,6.1651,4.34822,1.41792e-010,-0.0261244,-0.0261244
0.4466948504,9.26747,4.34678,1.41733e-010,-0.0270021,-0.0270021
0.4466949932,10.3842,4.3419,1.41073e-009,-0.0275247,-0.0275247
0.4466951613,10.4189,4.33372,5.05408e-009,-0.0281403,-0.0281403
0.4466952196,10.4239,4.33385,6.2494e-009,-0.0283415,-0.0283415
0.4466952749,10.4288,4.33398,7.34383e-009,-0.0285321,-0.0285321
0.4466953092,10.4307,4.33405,8.00487e-009,-0.0286569,-0.0286569
0.4466953559,10.4334,4.33365,8.88033e-009,-0.0288265,-0.0288265
0.4466954072,10.4364,4.3332,9.81335e-009,-0.0290131,-0.0290131
0.4466954776,10.4392,4.33258,1.10436e-008,-0.029269,-0.029269
0.4466955627,10.4426,4.33184,1.24566e-008,-0.0295756,-0.0295756
0.4466956586,10.4452,4.33101,1.39583e-008,-0.0299212,-0.0299212
0.4466958505,10.4503,4.32933,1.66953e-008,-0.0306125,-0.0306125
0.446696119,10.4542,4.32699,1.99975e-008,-0.0315799,-0.0315799
0.4466965041,10.4597,4.32364,2.38389e-008,-0.0329674,-0.0329674
0.4466972743,10.4652,4.31692,2.92333e-008,-0.0357379,-0.0357379
0.4466988148,10.4702,4.3035,3.47826e-008,-0.0412653,-0.0412653
0.4467004642,10.4706,4.28912,3.68011e-008,-0.0471637,-0.0471637
0.4467028875,10.4713,4.26798,3.73459e-008,-0.0557921,-0.0557921
0.4467057685,10.4713,4.24284,3.71395e-008,-0.0659915,-0.0659915
0.4467105517,10.4712,4.2011,3.68634e-008,-0.0827858,-0.0827858
0.4467186402,10.4712,4.13053,3.6765e-008,-0.110789,-0.110789
0.4467348171,10.4711,3.98938,3.67731e-008,-0.1653,-0.1653
0.446767171,10.4708,3.70708,3.67893e-008,-0.268363,-0.268363
0.4468318788,10.4708,3.14249,3.67894e-008,-0.450744,-0.450744
0.4469612944,10.4708,2.01329,3.67894e-008,-0.721346,-0.721346
0.4472201255,10.4708,-0.245089,3.67896e-008,-0.892309,-0.892309
0.4472848333,10.4708,-0.809685,3.67896e-008,-0.843217,-0.843217
0.4474142489,10.4708,-1.93888,3.67896e-008,-0.673288,-0.673288
0.4475140305,10.4708,-2.80946,3.67897e-008,-0.467575,-0.467575
0.447538976,10.4708,-3.02711,3.67897e-008,-0.403651,-0.403651
0.4475888668,10.4682,-3.4624,3.32019e-008,-0.265362,-0.265362
0.4476387078,10.4547,-3.89669,1.97687e-008,-0.111056,-0.111056
0.4476450305,10.4511,-3.95178,1.75569e-008,-0.0901798,-0.0901798
0.447657676,10.4438,-4.06197,1.30186e-008,-0.0477638,-0.0477638
0.447682967,10.4058,-4.28151,3.14927e-009,0.0402432,0.0402432
0.4476837573,10.4022,-4.28837,2.81817e-009,0.0430672,0.0430672
0.447685338,10.3949,-4.30209,2.13271e-009,0.0487154,0.0487154
0.4476857332,10.3921,-4.30553,1.95431e-009,0.0501319,0.0501319
0.4476865235,10.3864,-4.31239,1.58824e-009,0.052965,0.052965
0.4476878616,10.3691,-4.324,9.07127e-010,0.0577764,0.0577764
0.447688038,10.3643,-4.32553,8.09972e-010,0.0584108,0.0584108
0.4476883908,10.3549,-4.3286,6.05946e-010,0.0596796,0.0596796
0.4476884791,10.3505,-4.32936,5.51956e-010,0.0599968,0.0599968
0.4476886555,10.3417,-4.33089,4.40408e-010,0.0606312,0.0606312
0.4476886996,10.3379,-4.33128,4.11451e-010,0.0607898,0.0607898
0.4476887878,10.3305,-4.33211,3.52888e-010,0.061107,0.061107
0.4476889357,10.305,-4.33351,2.53117e-010,0.061639,0.061639
0.4476890348,10.2577,-4.33445,2.04137e-010,0.0619956,0.0619956
0.447689138,10.1346,-4.33605,1.98356e-010,0.0623669,0.0623669
0.447689252,9.86161,-4.33781,2.07001e-010,0.0627771,0.0627771
0.4476893966,9.08621,-4.34186,2.34652e-010,0.0632972,0.0632972
0.4476895315,7.7821,-4.34564,2.93316e-010,0.0637826,0.0637826
0.4476896278,6.63492,-4.34756,3.58127e-010,0.0641336,0.0641336
0.4476897393,5.22801,-4.34817,4.37856e-010,0.0645396,0.0645396
0.4476898927,3.25635,-4.34901,5.4982e-010,0.0650988,0.0650988
0.4476900447,1.29078,-4.3492,6.61306e-010,0.0656486,0.0656486
0.4476902385,-1.22696,-4.34945,8.04052e-010,0.0663499,0.0663499
0.447690626,-6.2918,-4.34851,1.09099e-009,0.0677525,0.0677525
0.4476908575,-9.33425,-4.34716,1.26332e-009,0.06859,0.06859
0.4476909935,-10.3851,-4.34205,-4.70708e-012,0.0690882,0.0690882
0.4476911521,-10.4187,-4.33405,-3.55463e-009,0.069669,0.069669
0.4476912077,-10.4237,-4.33416,-4.7346e-009,0.0698598,0.0698598
0.447691261,-10.4286,-4.33427,-5.83227e-009,0.0700432,0.0700432
0.4476912943,-10.4306,-4.33434,-6.49726e-009,0.0701638,0.0701638
0.4476913384,-10.4333,-4.33396,-7.35999e-009,0.0703243,0.0703243
0.4476913879,-10.4362,-4.33353,-8.29719e-009,0.0705039,0.0705039
0.4476914593,-10.4392,-4.3329,-9.59652e-009,0.0707629,0.0707629
0.447691544,-10.4428,-4.33217,-1.10642e-008,0.071068,0.071068
0.4476916362,-10.4454,-4.33136,-1.25706e-008,0.0713999,0.0713999
0.4476918105,-10.4502,-4.32984,-1.51822e-008,0.072027,0.072027
0.4476921102,-10.4548,-4.32723,-1.90429e-008,0.0731056,0.0731056
0.4476924401,-10.4598,-4.32436,-2.25081e-008,0.0742932,0.0742932
0.4476931001,-10.4649,-4.31861,-2.76042e-008,0.0766616,0.0766616
0.44769442,-10.47,-4.30711,-3.33208e-008,0.0813985,0.0813985
0.4476960728,-10.4709,-4.29272,-3.61096e-008,0.0873073,0.0873073
0.447698265,-10.4721,-4.27359,-3.69631e-008,0.0951122,0.0951122
0.4477010582,-10.472,-4.24921,-3.68544e-008,0.105004,0.105004
0.4477052134,-10.472,-4.21296,-3.65668e-008,0.119609,0.119609
0.4477122337,-10.4719,-4.1517,-3.64213e-008,0.143985,0.143985
0.4477262741,-10.4718,-4.02918,-3.64169e-008,0.191612,0.191612
0.447754355,-10.4716,-3.78415,-3.64369e-008,0.282372,0.282372
0.4478105168,-10.4715,-3.2941,-3.64411e-008,0.445984,0.445984
0.4479228403,-10.4714,-2.31398,-3.64495e-008,0.702114,0.702114
0.4481474874,-10.4712,-0.353745,-3.64663e-008,0.934201,0.934201
0.4484586503,-10.4709,2.36126,-3.64895e-008,0.652194,0.652194
0.448536441,-10.4709,3.04001,-3.64953e-008,0.451638,0.451638
0.4485558887,-10.4709,3.20969,-3.63682e-008,0.398852,0.398852
0.448594784,-10.4666,3.54907,-3.08742e-008,0.286943,0.286943
0.4486360548,-10.4541,3.90857,-1.89232e-008,0.157427,0.157427
0.4486435853,-10.4493,3.97417,-1.62745e-008,0.13239,0.13239
0.4486586462,-10.4398,4.10536,-1.07858e-008,0.0813758,0.0813758
0.4486624115,-10.4355,4.13816,-9.35984e-009,0.0683676,0.0683676
0.4486699419,-10.4268,4.20352,-6.4471e-009,0.0421165,0.0421165
0.4486718245,-10.4231,4.21986,-5.70122e-009,0.0354903,0.0354903
0.4486755898,-10.4159,4.25254,-4.18505e-009,0.0221792,0.0221792
0.4486831202,-10.3781,4.3179,-8.25033e-010,-0.00472318,-0.00472318
0.448683445,-10.3737,4.32072,-6.66485e-010,-0.0058928,-0.0058928
0.4486840946,-10.3605,4.32636,-3.23908e-010,-0.00823204,-0.00823204
0.4486842569,-10.3552,4.32777,-2.3011e-010,-0.0088177,-0.0088177
0.4486845817,-10.3381,4.33059,-2.78922e-011,-0.009989,-0.009989
0.448684642,-10.3329,4.33111,1.17675e-011,-0.0102064,-0.0102064
0.4486847626,-10.3172,4.33216,9.17147e-011,-0.0106412,-0.0106412
0.448684859,-10.2917,4.33317,1.51273e-010,-0.0109888,-0.0109888
0.44868495,-10.2328,4.33413,1.81922e-010,-0.0113166,-0.0113166
0.4486850688,-10.0513,4.33611,1.80629e-010,-0.0117447,-0.0117447
0.4486851807,-9.70571,4.33798,1.71897e-010,-0.0121476,-0.0121476
0.4486853376,-8.63159,4.34247,1.50957e-010,-0.0127112,-0.0127112
0.4486854461,-7.47955,4.34558,1.41857e-010,-0.0131042,-0.0131042
0.4486855773,-5.88794,4.34749,1.416e-010,-0.0135836,-0.0135836
0.4486857004,-4.33015,4.34781,1.41749e-010,-0.0140335,-0.0140335
0.448685834,-2.62357,4.34816,1.41777e-010,-0.0145177,-0.0145177
0.4486860078,-0.39997,4.34862,1.41774e-010,-0.0151474,-0.0151474
0.4486862314,2.46368,4.34856,1.41769e-010,-0.0159577,-0.0159577
0.4486866786,8.19288,4.3468,1.41759e-010,-0.0175782,-0.0175782
0.4486869314,10.3924,4.34156,1.90356e-009,-0.0184979,-0.0184979
0.4486871784,10.4278,4.33209,7.03383e-009,-0.0193964,-0.0193964
0.4486872563,10.432,4.33235,8.52276e-009,-0.0196659,-0.0196659
0.4486873312,10.4361,4.3326,9.89069e-009,-0.019933,-0.019933
0.4486873781,10.4387,4.33219,1.07135e-008,-0.0201038,-0.0201038
0.4486874487,10.441,4.33158,1.19059e-008,-0.020361,-0.020361
0.4486875301,10.4437,4.33087,1.3214e-008,-0.0206544,-0.0206544
0.4486876297,10.447,4.33001,1.4723e-008,-0.0210135,-0.0210135
0.448687732,10.4491,4.32913,1.61728e-008,-0.0213822,-0.0213822
0.4486879365,10.4534,4.32735,1.87985e-008,-0.0221195,-0.0221195
0.448688236,10.4568,4.32476,2.20695e-008,-0.0231995,-0.0231995
0.448688665,10.4617,4.32104,2.57811e-008,-0.0247427,-0.0247427
0.4486895231,10.4665,4.31361,3.08002e-008,-0.0278291,-0.0278291
0.4486912392,10.4707,4.29863,3.5618e-008,-0.0339822,-0.0339822
0.4486929871,10.4707,4.28338,3.70578e-008,-0.0402262,-0.0402262
0.448695679,10.4707,4.25989,3.73125e-008,-0.0497972,-0.0497972
0.4486988469,10.4707,4.23225,3.70549e-008,-0.0609896,-0.0609896
0.4487045135,10.4707,4.18281,3.68156e-008,-0.0808193,-0.0808193
0.4487147887,10.4707,4.09316,3.67617e-008,-0.116153,-0.116153
0.4487353392,10.4707,3.91385,3.6782e-008,-0.184411,-0.184411
0.4487739351,10.4707,3.57709,3.67902e-008,-0.303947,-0.303947
0.4488511269,10.4707,2.90356,3.67901e-008,-0.509295,-0.509295
0.4490055105,10.4707,1.55652,3.679e-008,-0.786468,-0.786468
0.4493142778,10.4708,-1.13757,3.67898e-008,-0.817512,-0.817512
0.4493914696,10.4708,-1.81109,3.67898e-008,-0.695673,-0.695673
0.4495458532,10.4699,-3.15812,3.67897e-008,-0.351211,-0.351211
0.4495677024,10.4698,-3.34876,3.53062e-008,-0.289616,-0.289616
0.4496114009,10.4616,-3.72951,2.58094e-008,-0.158443,-0.158443
0.4496520624,10.442,-4.0838,1.21275e-008,-0.025316,-0.025316
0.4496577657,10.4368,-4.13349,9.9512e-009,-0.00567021,-0.00567021
0.4496691724,10.4209,-4.23251,5.49537e-009,0.0341595,0.0341595
0.449672024,10.4146,-4.25727,4.33933e-009,0.0442625,0.0442625
0.4496777274,10.3912,-4.30678,1.87555e-009,0.0646025,0.0646025
0.449678421,10.3857,-4.3128,1.55207e-009,0.0670935,0.0670935
0.4496798083,10.3666,-4.32485,8.41175e-010,0.0720755,0.0720755
0.4496799914,10.3621,-4.32644,7.38905e-010,0.0727328,0.0727328
0.4496803574,10.349,-4.32961,5.21271e-010,0.07405,0.07405
0.4496804436,10.3443,-4.33036,4.66468e-010,0.0743601,0.0743601
0.4496806159,10.3304,-4.33186,3.53109e-010,0.0749803,0.0749803
0.449680659,10.3253,-4.33223,3.23875e-010,0.0751353,0.0751353
0.4496807451,10.3104,-4.33298,2.66982e-010,0.0754454,0.0754454
0.4496808312,10.2814,-4.33395,2.17882e-010,0.0757551,0.0757551
0.4496809226,10.2074,-4.33497,1.97404e-010,0.076084,0.076084
0.4496810293,10.029,-4.33686,2.01592e-010,0.0764681,0.0764681
0.449681157,9.5802,-4.33912,2.16497e-010,0.0769274,0.0769274
0.4496812991,8.52411,-4.34331,2.57751e-010,0.0774388,0.0774388
0.449681396,7.47256,-4.34617,3.10408e-010,0.0777875,0.0777875
0.4496815253,5.88738,-4.34807,4.00603e-010,0.0782582,0.0782582
0.4496816435,4.37842,-4.3484,4.86094e-010,0.0786883,0.0786883
0.4496817741,2.69418,-4.34876,5.81708e-010,0.0791634,0.0791634
0.4496819435,0.498924,-4.34923,7.06186e-010,0.0797763,0.0797763
0.4496821642,-2.37251,-4.34922,8.68927e-010,0.0805745,0.0805745
0.4496826055,-8.15257,-4.3476,1.19639e-009,0.082171,0.082171
0.4496828526,-10.3919,-4.34245,-4.02835e-010,0.0830691,0.0830691
0.4496830989,-10.4282,-4.33262,-5.68337e-009,0.0839639,0.0839639
0.4496831759,-10.4325,-4.33292,-7.20557e-009,0.0842334,0.0842334
0.4496832503,-10.4366,-4.33321,-8.60956e-009,0.0844937,0.0844937
0.4496832955,-10.4391,-4.33282,-9.43077e-009,0.0846571,0.0846571
0.4496833652,-10.4415,-4.33222,-1.06497e-008,0.0849088,0.0849088
0.4496834417,-10.4441,-4.33156,-1.19267e-008,0.0851854,0.0851854
0.4496835422,-10.4474,-4.33069,-1.35078e-008,0.0855483,0.0855483
